Migration_Rate	FST
1e-09	-0.0005316106472246229
1e-09	-2.938719741663043e-05
1e-09	-4.825828169385815e-05
1e-09	-0.0008105862954437271
1e-09	-0.00016626396540919686
1e-09	0.0005221237552617275
1e-09	4.087189143420211e-05
1e-09	-0.0013942947398870587
1e-09	-0.0012511809928199558
1e-09	5.0669997054386684e-05
1e-09	0.00016801764972163014
1e-09	-0.001994586715101665
1e-09	-0.001268845147690989
1e-09	-0.0011600631026331687
1e-09	0.0015657343885092656
1e-09	0.0019485906051127655
1e-09	0.0017313904585165574
1e-09	-0.0008969826461806552
1e-09	-0.00021767489945112573
1e-09	-0.0005329988296531862
1e-09	0.0006381113254135817
1e-09	0.00042391648944728466
1e-09	-0.0014403458781770961
1e-09	-0.0015723276868151448
1e-09	-0.0002016188516436035
1e-09	-0.0015874094081702594
1e-09	-0.0014352579394145693
1e-09	0.0006969623721290175
1e-09	-0.0002315412177888998
1e-09	-0.0006052353616288197
1e-09	0.0003538836070959839
1e-09	-0.0010779169780377185
1e-09	-0.00019209374987427807
1e-09	-0.0016202689377504687
1e-09	-0.0010105005167149184
1e-09	-0.0012474772609141205
1e-09	0.0008536665591414305
1e-09	-0.0004691711443380875
1e-09	-0.00039652889997165985
1e-09	0.0011085485572351894
1e-09	0.0005521931758866172
1e-09	0.0013145459072680943
1e-09	-0.0007745808986041602
1e-09	0.0002867586525833188
1e-09	-0.001505961232648012
1e-09	0.0009601176541452761
1e-09	-0.0010211994988971185
1e-09	0.0014026032803593491
1e-09	-3.885978184481331e-05
1e-09	-0.0016479835983489455
1e-09	-0.001221023559832446
1e-09	-3.7606767314901646e-05
1e-09	0.00032463002311966527
1e-09	0.00011452204829953683
1e-09	0.00033929614398653385
1e-09	0.0014415123951022624
1e-09	0.0007557503571458124
1e-09	0.0003903254474775242
1e-09	-0.0005530561197979456
1e-09	0.0017020723614762368
1e-09	-0.0019990451531251008
1e-09	0.00036595225743041304
1e-09	-0.0011625560971282312
1e-09	-0.00047380962723875264
1e-09	-0.0014465851862708323
1e-09	0.00015771906859696205
1e-09	0.0009704104178146489
1e-09	7.747878295283339e-05
1e-09	-0.0016503439173014556
1e-09	0.0029308166756113474
1e-09	0.00013919582086185933
1e-09	-0.0002698068283590871
1e-09	0.0016996965660052155
1e-09	-0.0007084791622631315
1e-09	-4.143976242820813e-05
1e-09	0.001000456164295449
1e-09	-0.0013748346631123898
1e-09	-0.0009079692181015453
1e-09	-0.0005219925883197529
1e-09	-0.00066793879016247
1e-09	7.969185360945374e-06
1e-09	0.0021271565934836145
1e-09	-0.0006138971498512724
1e-09	0.0009499609589336266
1e-09	0.0008050110842794389
1e-09	-0.0011917400178138582
1e-09	-0.001282960416784995
1e-09	-0.0002220448843806011
1e-09	0.0010634326369280966
1e-09	0.00014785541365869292
1e-09	0.0003754738451285933
1e-09	0.00010565287372998888
1e-09	-0.0003399581080165692
1e-09	-0.00016167518403809034
1e-09	-6.992386848025944e-05
1e-09	0.00042659756797280846
1e-09	0.0005307252875856872
1e-09	0.0001789452721308038
1e-09	0.00030181447614541224
1e-09	0.0013241581436074235
1e-09	-0.000285201752199038
1e-09	-6.568906377157901e-05
1e-09	-0.00017589249147342834
1e-09	0.0011746164959236527
1e-09	0.0006811109328552778
1e-09	0.00037422285205446215
1e-09	0.0006708652191044218
1e-09	-0.0018272180726872644
1e-09	0.00020636745345481433
1e-09	0.001073102165318307
1e-09	0.0005780260970044138
1e-09	0.001237255661913239
1e-09	-0.0008832560248086541
1e-09	-0.0019225209323154857
1e-09	0.0004118118225346912
1e-09	0.00022731491068128662
1e-09	0.0029893054178163903
1e-09	0.001052127692021232
1e-09	-5.6815638851182015e-05
1e-09	0.001902079976144777
1e-09	-0.00028608159349885476
1e-09	-0.00014550097747734192
1e-09	0.00035022491668834643
1e-09	-0.00040684341841967786
1e-09	-0.00012093713408178886
1e-09	-0.0007499052885711066
1e-09	0.00017898738780941503
1e-09	-0.0013608172077144154
1e-09	-0.0018671777915171273
1e-09	6.164358658222735e-05
1e-09	0.0006566440412038022
1e-09	-0.000521071605636525
1e-09	0.0015498215392703019
1e-09	-0.00129234262283906
1e-09	-0.0007933489790195036
1e-09	-0.00015410490706213587
1e-09	-0.0006570266577752282
1e-09	0.0011447496843919325
1e-09	-0.000513886613905612
1e-09	-0.0004659725821929417
1e-09	0.00033281940707996505
1e-09	0.0007846329267015006
1e-09	0.0007029985618979273
1e-09	-0.00045458202829062877
1e-09	0.0005364414190609512
1e-09	0.0008718843418438205
1e-09	-0.00010742799844232209
1e-09	-0.001123609523743907
1e-09	0.00036777790690079026
1e-09	0.000428840207345238
1e-09	-0.00029016144767046725
1e-09	0.001764676189169534
1e-09	-0.0009983551280390301
1e-09	-0.000873044676775514
1e-09	0.0014183934121843045
1e-09	-0.0015419129783662555
1e-09	-0.0006658210361285555
1e-09	0.0010409987912549656
1e-09	-0.0003734366227585717
1e-09	0.0019000914742894892
1e-09	-0.00016900099909045174
1e-09	-0.00019436941288963894
1e-09	-0.0007844575609450288
1e-09	-0.0007618473382293711
1e-09	-0.0019404741377484491
1e-09	0.0001867061696032568
1e-09	0.001146058370766534
1e-09	0.00041346983739853904
1e-09	-0.00046776163845607677
1e-09	-0.0001806261974641732
1e-09	0.0016688161071061192
1e-09	-0.0019057313530952413
1e-09	-0.0008814923878461833
1e-09	-0.00013062703281407906
1e-09	-0.0003290239721949195
1e-09	0.0013838141767180678
1e-09	0.00038628673012508496
1e-09	0.00041340375577925137
1e-09	-0.0004238503204547772
1e-09	0.0008095892792310266
1e-09	0.0023211944555620034
1e-09	0.0010220102988268698
1e-09	-0.0014757849033739667
1e-09	-0.0007470285160828816
1e-09	8.671351377309566e-05
1e-09	0.0008411723779702118
1e-09	0.00026413049264906174
1e-09	0.0005353863517861823
1e-09	-0.0006814740449270218
1e-09	0.000332018511507437
1e-09	-0.0008643837802999599
1e-09	0.0007703987495180087
1e-09	0.0002820681919116774
1e-09	0.0011736257357419788
1e-09	0.0003775888805651606
1e-09	-0.0019376625861575736
1e-09	0.0006065500318958028
1e-09	0.0017042040260850655
1e-09	0.000700855800040312
1e-09	-0.0003998295008309505
1e-09	0.00220442843152735
1e-09	0.00016698333827203093
1e-09	0.0015396110842735844
1e-09	0.0005806278383750918
1e-09	-4.809798363769602e-05
1e-09	0.00013797197173681663
1e-09	-9.97938986557756e-06
1e-09	-0.0008184704852214342
1e-09	0.0010067235267375851
1e-09	-0.0011296332918167007
1e-09	0.00038476053847358305
1e-09	-0.0012247980998991714
1e-09	-0.0013611866503742132
1e-09	0.0008102811154157008
1e-09	-0.0007171492577442429
1e-09	0.0013635095752270177
1e-09	0.001239924864763986
1e-09	-0.0021879080365698744
1e-09	-0.00021756637292313918
1e-09	-0.00017650037295791066
1e-09	0.0011268208454429107
1e-09	0.0011824657995435084
1e-09	0.0019824398650681863
1e-09	0.0013486275425412808
1e-09	0.0014480905566922608
1e-09	-0.0007259052177832626
1e-09	-0.0007562186261842463
1e-09	0.000494918904558439
1e-09	0.00010707222446693088
1e-09	-0.0006197560915834899
1e-09	0.00028334810781793784
1e-09	-9.681110099513113e-05
1e-09	0.0013312542595886878
1e-09	-0.00045805250104402617
1e-09	0.001831458249411222
1e-09	-0.000788620362471848
1e-09	0.00018178406532221025
1e-09	-0.0011177799193116122
1e-09	0.0003421183410494688
1e-09	5.3751176890992625e-05
1e-09	-0.000560950859040954
1e-09	0.0007308940820452969
1e-09	9.879345333940748e-05
1e-09	0.0006848023063763531
1e-09	-0.0003206068972183562
1e-09	0.0023363335728705525
1e-09	0.0011479402547405204
1e-09	0.000460907207611716
1e-09	0.0012608442112879148
1e-09	0.002042464395164645
1e-09	0.0030960410430743712
1e-09	-0.0017947383184901966
1e-09	-0.00035855588940614247
1e-09	-0.0020648158733640454
1e-09	-0.00011021617726236776
1e-09	0.00038127036095603195
1e-09	-0.00015011157773914263
1e-09	-0.0006928049614054466
1e-09	0.0007649973474199712
1e-09	0.0014976361671789062
1e-09	-0.00012581886341811455
1e-09	0.0010546357867652345
1e-09	0.0003462184724730699
1e-09	-0.0006846547836059091
1e-09	0.0023218294523781324
1e-09	0.0003366721168830411
1e-09	-0.0006582131336656527
1e-09	0.0006252171254468308
1e-09	-0.0009433218065071358
1e-09	0.0012845681922361019
1e-09	-0.0009341349669094168
1e-09	5.624770003576085e-05
1e-09	0.00016448427087945028
1e-09	0.0004210229959226153
1e-09	0.0019295571627893082
1e-09	-0.00039863922753879955
1e-09	-0.0003424857370137868
1e-09	-0.0002471576278213483
1e-09	0.001640873688661948
1e-09	0.0014151610229650169
1e-09	0.0010160896251866225
1e-09	-0.0014717704475804005
1e-09	0.00041677829832842406
1e-09	-0.0018405272549562035
1e-09	0.00012846493331331033
1e-09	0.00028718865705890106
1e-09	0.0005580514118940227
1e-09	0.0005199319693577342
1e-09	-0.0006354138580448865
1e-09	0.00016686761559026042
1e-09	0.0002678447169200959
1e-09	-0.0010985297250918347
1e-09	8.201659691597918e-05
1e-09	0.0007557552181716165
1e-09	0.0003666825874434343
1e-09	-0.002649679249958403
1e-09	5.7826840367258825e-06
1e-09	-0.0011015839425894125
1e-09	-0.001095062700528393
1e-09	0.0013820997931512924
1e-09	0.0005177409433516633
1e-09	-0.0006677062391522437
1e-09	-0.0005227807211627411
1e-09	-0.001417502932539838
1e-09	-0.0002740354835621961
1e-09	-0.000986822215283345
1e-09	-0.0013558154648356524
1e-09	-9.346099360674209e-05
1e-09	0.001972382363991887
1e-09	-0.0015344527194796065
1e-09	-0.0006373789274791708
1e-09	0.0005564462241282042
1e-09	0.00034399603635493214
1e-09	-0.0006403962163759047
1e-09	0.0007621376855189155
1e-09	0.0008402745445523774
1e-09	0.0003485805733974834
1e-09	0.0008774413178254115
1e-09	0.0011245947330944528
1e-09	-0.0016589680839231846
1e-09	-0.0009100650090816398
1e-09	-0.000995448660567222
1e-09	0.00010867298050032392
1e-09	0.00038961489454669707
1e-09	0.0005556793581973363
1e-09	0.0012208663856938529
1e-09	-0.00029758902015175615
1e-09	0.00114718817952153
1e-09	0.0008785128679766885
1e-09	-0.0016649262872152626
1e-09	-0.000403690578030913
1e-09	-0.00049018528653888
1e-09	-0.00011653372189424083
1e-09	9.715273031662974e-05
1e-09	-0.000730924054244575
1e-09	-1.1506300669816838e-05
1e-09	-0.00041839145660871324
1e-09	-0.0015111277953472335
1e-09	0.0017189763443256068
1e-09	-0.0017077377597805032
1e-09	0.0021267515273012405
1e-09	0.0015563475155224715
1e-09	0.0010716590161065076
1e-09	0.00016963671543135384
1e-09	0.0010743677526608986
1e-09	-0.00021448853508143628
1e-09	0.0005115524466688948
1e-09	-0.0010350995999173218
1e-09	-0.0007073093282028431
1e-09	-0.0001579754753784357
1e-09	0.0011000342426028542
1e-09	-0.002130601352687833
1e-09	-0.000991412519614654
1e-09	-0.0007188498374681718
1e-09	-0.00040352879026506194
1e-09	-0.0008427746754087195
1e-09	-0.00029734895032551556
1e-09	0.0006412058306980439
1e-09	3.669830277575059e-05
1e-09	-0.0015170480845936307
1e-09	-0.0012473896565330378
1e-09	-0.000494748063665007
1e-09	-0.00021352982760669548
1e-09	0.0012035554761723466
1e-09	-0.0012315843086063705
1e-09	-0.0010852340067160071
1e-09	0.001231986749931413
1e-09	0.0019424747039588075
1e-09	0.0007934913961450407
1e-09	0.0008749829623031502
1e-09	-0.0007283927357104591
1e-09	6.817230396805041e-05
1e-09	0.0006997811891527039
1e-09	0.0008011038642721235
1e-09	-0.0008433475248712519
1e-09	0.0009267695287336064
1e-09	-0.0017365092733518939
1e-09	-0.0003127389184334195
1e-09	0.00030081883460075787
1e-09	0.0023044744833412567
1e-09	-0.000593640216967728
1e-09	0.0004516696659697672
1e-09	0.0013696971481976794
1e-09	0.0005965860025354264
1e-09	-0.002457660488484281
1e-09	0.0005937608282253759
1e-09	-0.000979915650507257
1e-09	0.0011306511703432776
1e-09	0.00027457977616240914
1e-09	-0.0005717537041249887
1e-09	-0.0007083819195179419
1e-09	0.0029645668135562797
1e-09	-3.309839663034886e-05
1e-09	-0.0016770941246206927
1e-09	-0.0001879712100469888
1e-09	0.0009265912415605815
1e-09	0.00044491549410996534
1e-09	0.0007622314975735955
1e-09	0.0001470172652645596
1e-09	2.3264867345607065e-05
1e-09	0.0008675937636647424
1e-09	-0.00026109884031466635
1e-09	0.0006032208722072108
1e-09	0.0008999321249356651
1e-09	-0.0010684771950542071
1e-09	-0.0004891785449085972
1e-09	-0.00015671179342935382
1e-09	-4.599589251608194e-05
1e-09	0.00047941085228497826
1e-09	-0.0016898331240122744
1e-09	-0.0006078026734017694
1e-09	-0.0017273692448998013
1e-09	-4.1455385237032516e-05
1e-09	0.002218265129110719
1e-09	-0.000605083311621124
1e-09	-0.0004348717078226372
1e-09	5.8891197899701986e-05
1e-09	-0.001046545120459319
1e-09	0.00065291503925613
1e-09	0.0012008259110914965
1e-09	-0.0005980590043219713
1e-09	0.00011253923134435517
1e-09	-0.0012749892841288357
1e-09	6.626084398786425e-05
1e-09	0.00020678305359478344
1e-09	0.0014129681892616208
1e-09	-0.0005139016777169214
1e-09	0.0004521977918209297
1e-09	0.0003968118596108239
1e-09	-0.0013580851728303145
1e-09	-0.0006829548958164899
1e-09	-0.0006309203063510349
1e-09	-0.0006660920727519226
1e-09	-0.0010663450451076084
1e-09	-0.0006307026655829606
1e-09	-0.00015304138145255664
1e-09	0.0005730624251292227
1e-09	0.0006010855229794387
1e-09	9.454040854617318e-05
1e-09	-0.0017416875950417854
1e-09	-0.0012653529042454537
1e-09	-0.0005331955363248042
1e-09	-0.0015667716731342374
1e-09	0.0005996665574989901
1e-09	0.001700270189656794
1e-09	0.0015198485682886842
1e-09	-3.9857358794748166e-05
1e-09	0.0007621473248750066
1e-09	0.001034069906910573
1e-09	-4.4916691845031664e-05
1e-09	-0.000939618833509348
1e-09	-0.00272199791865102
1e-09	9.721078972357855e-05
1e-09	0.00010563567482502201
1e-09	-4.924162266783938e-05
1e-09	0.00010760094817441335
1e-09	-0.0009112222237490641
1e-09	-0.00018237999344616895
1e-09	-0.00024712504583157546
1e-09	-0.00023564954547250494
1e-09	0.0014627750368092496
1e-09	0.00027007091011777007
1e-09	0.00046128272604273324
1e-09	-0.0012970233428544198
1e-09	0.0016315476621068248
1e-09	-2.2970342730133098e-05
1e-09	0.0014029685309461248
1e-09	-0.00012184985175722751
1e-09	-0.0001874397076628842
1e-09	0.0025873369388726974
1e-09	-0.0008749818347051352
1e-09	-0.0009841389214719776
1e-09	-0.0005564234048442973
1e-09	0.0005700920902359519
1e-09	0.0010574978812126767
1e-09	-0.00011081019160164018
1e-09	0.00028469933621055876
1e-09	-0.001976673783287808
1e-09	-0.001164474668350124
1e-09	-0.001364991113324665
1e-09	-0.0019510128377051572
1e-09	-0.0007995453334108671
1e-09	-2.7579413941491993e-05
1e-09	0.0006445650709110406
1e-09	0.00031626118574756834
1e-09	0.0008862773733284701
1e-09	0.00045023670261090665
1e-09	0.0007894368367419302
1e-09	-0.0012771066400827369
1e-09	0.00036422731725915813
1e-09	-0.002119130911018452
1e-09	-0.000286543031727593
1e-09	0.0006536651869458732
1e-09	-0.0011727741935276814
1e-09	-0.0008918488201015151
1e-09	0.0003217431068466281
1e-09	0.0013633801273362778
1e-09	-0.00010184834353799133
1e-09	0.00024933996329767893
1e-09	0.00043095223626454793
1e-09	2.2659654828172116e-05
1e-09	-0.0010011709065864682
1e-09	-0.0005402141543753292
1e-09	0.0015514959388717164
1e-09	-0.00034769368083753527
1e-09	-7.536086421788823e-05
1e-09	-0.0004603440640258416
1e-09	-0.0014878170073540087
1e-09	-0.0006071572273607106
1e-09	0.0011817599259513756
1e-09	-0.00041612728363205065
1e-09	0.0010718666062184967
1e-09	4.475770221412656e-05
1e-09	0.00029663691062431496
1e-09	-0.00047319482987195904
1e-09	-0.0008657020430453688
1e-09	0.000818567873336562
1e-09	0.0026545965504010116
1e-09	-0.0001268648144572282
1e-09	-0.000527720312031299
1e-09	0.00014674812927684133
1e-09	-0.0003195936931676968
1e-09	0.0014774479314552114
1e-09	0.0007959292567559784
1e-09	-0.0003167510063299961
1e-09	-5.962355569155697e-05
1e-09	-0.000613342842266329
1e-09	-0.0005389444378725017
1e-09	-0.0014659970166046588
1e-09	0.0005152938840036203
1e-09	0.0007549270592125401
1e-09	-0.0010312783293391359
1e-09	0.0015747417449908374
1e-09	0.00019646037524190252
1e-09	0.0005091945222633898
1e-09	0.0002557646308379846
1e-09	0.00035614087440105635
1e-09	0.0004213819618167358
1e-09	-0.001291066380625816
1e-09	-0.00011433959296280882
1e-09	0.0004808945445198276
1e-09	0.0008487818915496881
1e-09	0.0011307814516667847
1e-09	2.5152878932899192e-05
1e-09	-0.00022628241874755872
1e-09	-0.00026971226158400974
1e-09	4.9097677425780084e-05
1e-09	0.0002585463455689885
1e-09	-0.0007244230429268583
1e-09	0.0014898405553689376
1e-09	0.0008485558005512095
1e-09	0.0010750488548488812
1e-09	-0.0011277269569671677
1e-09	-0.0005873584215487782
1e-09	-2.911229930857573e-05
1e-09	0.000710052068562006
1e-09	-0.00026293974368107875
1e-09	-0.0007696863899138151
1e-09	0.0013082996380788803
1e-09	0.0005394056897247701
1e-09	-0.0014660609900829513
1e-09	0.0005919952066111289
1e-09	-0.0005635531701111418
1e-09	0.0005612776076258097
1e-09	-0.0007993842352995717
1e-09	-0.0013212800740411978
1e-09	-0.0014211454613537455
1e-09	0.0005867610121691458
1e-09	0.0010592302541372334
1e-09	-0.0001645255928754974
1e-09	-0.0016508858947561489
1e-09	0.00014738724308316353
1e-09	0.00026067636905979796
1e-09	0.00022551978088081182
1e-09	-0.0004839691243929689
1e-09	-0.0009703724076035591
1e-09	-0.0005930266350706592
1e-09	-0.00035402267314732505
1e-09	0.00029694221517140296
1e-09	7.365209960807917e-06
1e-09	-0.0008007833685148569
1e-09	0.0021200944012317313
1e-09	0.00037181991311030504
1e-09	0.00024913846486596114
1e-09	0.0012872957246314876
1e-09	0.0006873184616942307
1e-09	-0.00021108038541961527
1e-09	-0.0009464158276903945
1e-09	0.001232217599394514
1e-09	-0.000546458453996701
1e-09	-0.0013118705203478687
1e-09	5.751229269235214e-05
1e-09	-5.7554157635975045e-05
1e-09	-0.0014803624131902726
1e-09	-0.0011755757623370666
1e-09	0.0010295534240148951
1e-09	0.00024058150495764874
1e-09	-0.0006383719416984679
1e-09	0.0015692821468898943
1e-09	0.0005755513745895335
1e-09	0.0007342666200794712
1e-09	-0.0006319389445361701
1e-09	0.0015075543324697405
1e-09	-0.0010841806031163248
1e-09	-0.0001358664811588195
1e-09	0.0024200267634342243
1e-09	-0.0010378436359899101
1e-09	-2.2252407357203907e-05
1e-09	-0.0013985155010172168
1e-09	0.0013787611892412954
1e-09	-0.0018501722615689165
1e-09	0.0017400827003912767
1e-09	0.0005141794001771727
1e-09	8.076375411070202e-05
1e-09	0.000644096046901188
1e-09	0.0004863052772512422
1e-09	-0.000502458752932089
1e-09	-0.0009138764983105396
1e-09	0.0012205341573178208
1e-09	0.00029439663316244147
1e-09	-0.00047751701044718153
1e-09	-0.0013386492339839684
1e-09	0.0008627564247547514
1e-09	0.0005596801139861052
1e-09	3.6747126065939106e-05
1e-09	-0.0013896989998303244
1e-09	0.0005402028219926303
1e-09	0.0003950494404885152
1e-09	-0.0006767494886745773
1e-09	-0.00029598205650116505
1e-09	-0.0007960693974531363
1e-09	0.0023949544405345025
1e-09	0.0005905032194734039
1e-09	8.834542216396013e-05
1e-09	-0.0005148820813813959
1e-09	0.0027938491447984104
1e-09	-0.0010903844728531453
1e-09	0.00010492228509917378
1e-09	0.00011835515418534559
1e-09	-0.00031368939187781386
1e-09	-8.23810345995657e-05
1e-09	0.001636613115627683
1e-09	0.0006454901764034737
1e-09	0.0006775322299024111
1e-09	-0.0002724568541994099
1e-09	-0.0014124834935058672
1e-09	0.00046696888165076444
1e-09	-0.0011965383679821695
1e-09	0.0005915768433645274
1e-09	0.000534280187442393
1e-09	-0.0016667777475214418
1e-09	-0.0006325507452480394
1e-09	-0.0012266804299723155
1e-09	0.0014313265500455197
1e-09	-0.00029494425795917323
1e-09	-0.00030283202601522063
1e-09	0.0005580216788482195
1e-09	-0.00020210988012436815
1e-09	-8.337903774613409e-05
1e-09	0.0008812419260447735
1e-09	-0.001172805719074077
1e-09	0.0001282577988234168
1e-09	-5.5377650291399405e-05
1e-09	-0.0008788719345778073
1e-09	0.0009207753497340043
1e-09	-0.00046300395221776647
1e-09	0.001930502727356287
1e-09	0.0002691046706735367
1e-09	0.0020028986849047747
1e-09	-0.0009632871859843739
1e-09	0.0014568004731883022
1e-09	-0.0012194338987492337
1e-09	-0.0012561652305818072
1e-09	2.536023903465523e-05
1e-09	-0.0009244998228126189
1e-09	-0.0001989571815546043
1e-09	-7.964214288502802e-05
1e-09	-3.4929890989632284e-05
1e-09	0.00018326722290051833
1e-09	-0.00040106032865550034
1e-09	-0.00033873301612130646
1e-09	-9.135562925255414e-05
1e-09	0.000267321293377365
1e-09	-0.0007856972449094002
1e-09	0.0007972231176881506
1e-09	-0.0006648533314372873
1e-09	0.0009246003085492394
1e-09	4.082814020245351e-05
1e-09	-0.0004155759847110918
1e-09	-0.0014477818327010006
1e-09	-4.112343332507429e-05
1e-09	0.0016352880679465498
1e-09	-0.0005961806804699599
1e-09	-0.0002798208720731221
1e-09	0.0007432724960636516
1e-09	0.0014888821687419895
1e-09	-0.001521403153137868
1e-09	-0.00039209952535013137
1e-09	0.001001748369946709
1e-09	0.000560611285603474
1e-09	0.0006948395111193717
1e-09	0.0013027663939791934
1e-09	0.0009249294111430828
1e-09	0.0008967248883807732
1e-09	0.0013397435846685957
1e-09	7.412671318152153e-05
1e-09	-0.0005064550165254644
1e-09	-0.0004960954222650305
1e-09	0.00032034294120064644
1e-09	-0.002011699042821613
1e-09	0.0001833525737651165
1e-09	0.0005309237944167711
1e-09	0.0002982384895289236
1e-09	-0.0006608386569819658
1e-09	0.0008390866318358503
1e-09	-0.0005083356032513642
1e-09	0.00027975319226070106
1e-09	-0.0010307209155773212
1e-09	0.00039315810707041265
1e-09	-0.0008248345426145054
1e-09	-0.0003773074783453012
1e-09	-0.0004871918644628881
1e-09	-0.0005627491450346245
1e-09	-0.00027432225582058045
1e-09	0.0008479633753111226
1e-09	-0.0022099451216188726
1e-09	-0.00148433642483492
1e-09	-0.0007627923240578482
1e-09	-0.0003664524219966214
1e-09	-0.0006964062283758565
1e-09	0.00016151735154801283
1e-09	-0.00048592821897019967
1e-09	-0.0016143980145113535
1e-09	-0.0003594768391401715
1e-09	-0.0023965742209510754
1e-09	0.0012247466512010918
1e-09	-0.0010358931263336757
1e-09	-6.557586496036549e-08
1e-09	0.00015722536070550408
1e-09	0.00010681399140366477
1e-09	0.0004959953831746855
1e-09	0.0003123158654075864
1e-09	0.0005910386058320949
1e-09	-0.0005118154953662746
1e-09	-0.00023862430341869967
1e-09	-0.0007650027062913178
1e-09	-0.0015612922372987281
1e-09	0.0010391058549649168
1e-09	-0.0007937113304647969
1e-09	0.0013809462656784177
1e-09	0.00025418667428622754
1e-09	-0.0013945866949769403
1e-09	0.0010984299040885936
1e-09	0.0005001159825728241
1e-09	0.0003203254285879531
1e-09	-0.001163894769711904
1e-09	-0.00040167501550314455
1e-09	-0.0006932570302689012
1e-09	-0.0011082270309916709
1e-09	0.0004984674469092898
1e-09	-0.0007588529619924067
1e-09	0.0007054283033800512
1e-09	0.00016836523659513603
1e-09	0.000568346903530359
1e-09	-0.0008877630711547901
1e-09	-0.0012059593053033169
1e-09	-0.0002222983712516502
1e-09	-0.0005890627027536066
1e-09	0.0009049966363091633
1e-09	0.001113042454135682
1e-09	0.0002887016860543268
1e-09	-0.0018778107605719185
1e-09	-0.0009034335434128238
1e-09	-4.4094253321524945e-05
